model_id	filename	reference	hyp
omniASR_LLM_1B	Chapter7_1_1.wav	Kimsa, uyaychik, kimsa warmikunami ayllukunapa huertokunata ñawpaman apanakun.	kimsa kuyaychik kimsa warmikunami ayllukunapa huertokunata ñawpaman apanakun
omniASR_LLM_1B	Chapter7_205_205.wav	Incestos, taytakuna, padrastrokuna, tiyukuna, ruku yayakuna, ninan manchanayaymi.	incestos taytakuna padrastrokuna tiokuna ruku yayakuna nina manllanayaymi
omniASR_LLM_1B	Chapter7_206_206.wav	Kay llakikunata rikushpaka, alcaldesa, imatak rurayta ushanchik?	kay llakikunata rikushpaka alcaldesa imata rurayta ushanchik
omniASR_LLM_1B	Chapter7_207_207.wav	Sexualidadmanta tukuyta yachachina, warmi wawakuna, kari wawakuna, tukuytami yachana kan.	seksualidadmanta tukuyta yachachina warmi wawakuna qari wawakuna tukuytami yachana kan
omniASR_LLM_1B	Chapter7_208_208.wav	Violenciata harkanami kanchik.	violenciata jarkanami kanchik
omniASR_LLM_1B	Chapter7_213_213.wav	Ari, mashikuna, shinapash willachipani shuk mushuk programata radiopi surkukrinchik, shuk consultorio nishkata.	ari mashikuna shinapash willachipani shuk mushuk programata radiopi surkugrinchik shuk consultorio nishkata
omniASR_LLM_1B	Chapter7_214_214.wav	Ciertopacha ninki.	si tupachaninki
omniASR_LLM_1B	Chapter7_217_217.wav	Tayta mamakunapash sexualidadmantaka yachanami kankichik.	tayta mamakunapash seksualidadmantaka yachanami kankichik
omniASR_LLM_1B	Chapter7_218_218.wav	Allipacha, Lula, chay yuyaykunata gobierno partemantaka educación ministeriowan rimakrini.	ali pacha lula chayuyaykunata gobierno partemantaka educación ministeriowan rimagrini
omniASR_LLM_1B	Chapter7_219_219.wav	Yachachikkuna shuk especial capacitaciónta charichun wawakunaman yachachinkapak.	yachachikuna shuk especial capacitacionta charichun wawakunaman yachachinkapa
omniASR_LLM_1B	Chapter7_222_222.wav	Apoloniopak warmi, ari, Marta, payka ñuka kumarimi kan.	apoloñopak warmi ari marta payka ñukakumarimi kan
omniASR_LLM_1B	Chapter7_22_22.wav	Yakukunata yalli urgente rimaykunapash tiyanmi.	yakukunata yali urgente rimaykunapas tiyanmi
omniASR_LLM_1B	Chapter7_230_230.wav	Jaboneropak ayllullaktapi	jaboneropak ayllullaktapi
omniASR_LLM_1B	Chapter7_231_231.wav	Pandemiamanta rimaykuna	pandemiamanta rimaykuna
omniASR_LLM_1B	Chapter7_25_25.wav	Chaypakmi shamurkanchik, alcaldesa.	chaypakmi shamurkanchik alcaldesa
omniASR_LLM_1B	Chapter7_30_30.wav	Alcaldesa, imashinatak yanapay ushanki?	alcaldesa imashinata yanapayushanki
omniASR_LLM_1B	Chapter7_32_32.wav	Alcaldíapak camionetata churakrini, tantachishka mikunakunata apankapak yarkachikkunaman.	alcaldeapa camionetata churagrini tantachishka mikunakunata apankapa yarkachikunaman
omniASR_LLM_1B	Chapter7_33_33.wav	Shinapash bonokunapipashmi yuyana kanchik.	chinapash bonokunapipashmi yuyana kanchik
omniASR_LLM_1B	Chapter7_34_34.wav	Imashinatak kay bonokunaka, alcaldesa?	imashinata kay bonokunaka alcaldesa
omniASR_LLM_1B	Chapter7_35_35.wav	Ñami ñami bonokunata kunakunchik pandemiamanta wichkashka uchilla comerciantekunaman.	ñami ñami bonokunata kunajunchik pandemiamanta bichashka uchila comerciantekunaman
omniASR_LLM_1B	Chapter7_36_36.wav	Kunanllatak shuk proyectota concejoman kachakrini.	kunanllata shuk proyectota consejoman kachagrini
omniASR_LLM_1B	Chapter7_37_37.wav	Tamyamanta llakiyapashka Jabonero ayllullaktaman, tukuy municipiopipash.	tamiamanta llakiyapashka jabonero ayllu llaktaman tukuy municipiopipash
omniASR_LLM_1B	Chapter7_39_39.wav	Alcaldíaka mikuna bolsakunawan, enlatadokuna, arroz, poroto, mishki, wawakunaman ñuñu.	alcaldiaka mikuna bolsakunawan enlatadokuna arroz poroto mishki wawakunaman ñuñu
omniASR_LLM_1B	Chapter7_40_40.wav	Bonowanpash apamushka pueblopak impuestokunaka kaypakmi kana kan.	bonowanpash apamushka pueblopak impuestokunaka kaypakmi kana kan
omniASR_LLM_1B	Chapter7_41_41.wav	Ari, alcaldesa, shinami kana.	ari alcaldesa shinami kana
omniASR_LLM_1B	Chapter7_42_42.wav	Alcaldesaka alli warmimi.	alcaldesaka ali warmimi
omniASR_LLM_1B	Chapter7_46_46.wav	Paymi bono yuyaytaka alcaldía concejoman aparka.	paymi bono yuyaytaka alcaldia consejoman aparka
omniASR_LLM_1B	Chapter7_50_50.wav	Kutin alcalde tukusha nishka kayta rurakunki?	kutin alcalde tukusha nishka kayta rurajunki
omniASR_LLM_1B	Chapter7_52_52.wav	Ay, tayta Dios, ay, tayta Dios.	ay tayta dios ay tayta dios
omniASR_LLM_1B	Chapter7_53_53.wav	Imakunatalla rikunchik kay Jaboneropak ayllullaktapika.	imakunatalla rikunchik kay jaboneropak ayllu llaktapika
omniASR_LLM_1B	Chapter7_57_57.wav	Ñuka churipak churanakunata katukuni, don Eusebio.	ñuka churipak churakunata hatukuni don eusebio
omniASR_LLM_1B	Chapter7_64_64.wav	Mascarillata alli churakuy.	maskarillata alli churakuy ay
omniASR_LLM_1B	Chapter7_65_65.wav	Ama wasiman tikrakpi virus hapichun.	ama wasiman tigragpi virus japichu
omniASR_LLM_1B	Chapter7_66_66.wav	Lluchulla kakpirak contagiarishpaka mana allichu kashun mashi.	lluchulla kakpira contagiarishpaka mana allichu kashun mashi
omniASR_LLM_1B	Chapter7_6_6.wav	Shinami, kashnapacha tamyapi kuchakunata pawashpa pawashpa alcaldíaman rinakun, yanapayta mañankapak.	shinami kashnapacha tamiapi kuchakunata phawashpa-phawashpa alcaldeaman rinakun yanapayta mañankapa
omniASR_LLM_1B	Chapter7_75_75.wav	Shinaka imashpatak chay pintukunawan mana mascarillakunata sirankichik.	shinaka imashpatak chay findokunawan mana maskarillakunata sirankichik
omniASR_LLM_1B	Chapter7_79_79.wav	Shinapash tukuykuna mascarillata charin.	shinapash tukuykuna mashkarillata charin
omniASR_LLM_1B	Chapter7_80_80.wav	Shinami, shinapash mana tukuykuna kay caretawan gorrakunataka charinchu mashi.	shinami shinapash mana tukuykuna kay karetawan gorrakunataka charinchun mashi
omniASR_LLM_1B	Chapter7_81_81.wav	Mana entendenichu.	mana entende nichu
omniASR_LLM_1B	Chapter7_83_83.wav	Kikin nachu rikushkanki plástico caretata mascarillapak hawapi churashkataka?	kikinnachu rikushkanki plastico caretata maskarillapa jawapi churashkataka
omniASR_LLM_1B	Chapter7_84_84.wav	Kikinpa warmi gorrapi chay caretata llutakpika manacha alli kanka?	kikinpa warmi gollapi chay karetata llutakpika manachali kanka
omniASR_LLM_1B	Chapter7_86_86.wav	Alli yuyaymari, don Eusebio.	ali yuyay mari don eusebio
omniASR_LLM_1B	Chapter7_87_87.wav	Shinapash chay gorrapillatak imashpatak shuk yuyaykunata na churankichik.	shinapash chay gorrapillata imashpata shuk yuyaykunata na churankichik
omniASR_LLM_1B	Chapter7_8_8.wav	Jaboneropak ayllullaktapi	jaboneropak ayllullaktapi
omniASR_LLM_1B	Chapter7_94_94.wav	Ñuka cuidarinimi.	ñuka kuydarinimi
omniASR_LLM_1B	Chapter7_98_98.wav	Ari ari, don Eusebio.	ari ari don ñuksevio
omniASR_LLM_1B	Chapter7_9_9.wav	Pandemiamanta rimaykuna	pandemiamanta rimaykuna
omniASR_LLM_1B	Chapter8_100_100.wav	A ver, niy.	a wirnie
omniASR_LLM_1B	Chapter8_111_111.wav	Bullying nishkata rurakpi, chaymi ñukanchik yuyayta wakllichin, wawakuna.	bulen nishkata rurakpi chaymi ñukunchik yuyayta wakllichin wawakuna
omniASR_LLM_1B	Chapter8_116_116.wav	Biologíamanta yachachikka sexualidad nishkamantapash yachachikunmi.	biologiamanta yachachika sexualidad nishkamantapash yachachikunmi
omniASR_LLM_1B	Chapter8_11_11.wav	Jaboneropak ayllullaktapi	jaboneropak ayllu llaktapi
omniASR_LLM_1B	Chapter8_12_12.wav	Pandemiamanta rimaykuna	pandemiamanta rimaykuna
omniASR_LLM_1B	Chapter8_136_136.wav	Chaypimi violación nishka tukun.	chaypimi violación nishka tukun
omniASR_LLM_1B	Chapter8_137_137.wav	Kanpak aychata mana pi kuchuyachun sakikpika chaytaka violación nishkami kan.	kanpa aychata mana pi kuchuyachun sakikpika chaytaka violación nishkami kan
omniASR_LLM_1B	Chapter8_13_13.wav	Pusak capítulo	pusak capitulo
omniASR_LLM_1B	Chapter8_148_148.wav	Tayta cura.	taytakura
omniASR_LLM_1B	Chapter8_150_150.wav	Kayka ninan emergenciami kan.	kayka ninan emergenciami kan
omniASR_LLM_1B	Chapter8_151_151.wav	Pandemiatapash yalli, tayta Dios ninanta tamyata kachamushkatapash yallimi.	pandemiatapash yali tayta diosnin nanda tamiata kachamushkatapash yalimi
omniASR_LLM_1B	Chapter8_155_155.wav	Yachana wasipi yachachinakun ideología de género nishkata.	yachana wasipi yachachinajun ideología de genero nishkata
omniASR_LLM_1B	Chapter8_160_160.wav	Na chayllaka, tayta cura.	machayllaka taytakura
omniASR_LLM_1B	Chapter8_161_161.wav	Yachachikka wawakunataka lluchullami shayachikun, tukuykuna paypa cuerpota rikuchun.	yachachika wawakunataka lluchullami shayachikun tukuykuna paypa cuerpota rikuchun
omniASR_LLM_1B	Chapter8_167_167.wav	Ari, haku haku, tayta cura.	ari jaku jaku tayta kura
omniASR_LLM_1B	Chapter8_168_168.wav	Tayta Dios wiñachin, supay tantanakuchin.	tayta dios wiñachin supay tantanakuchin
omniASR_LLM_1B	Chapter8_169_169.wav	Católico mashikuna, evangélico mashikunawan mana mashiyarishkakunachu.	catolico mashikuna evangelico mashikunawan mana mashiyarishkakunachu
omniASR_LLM_1B	Chapter8_170_170.wav	Shinapash kunanka, paykunaka, shuklla enemigo nishkata charinkuna.	shinapash kunanka paykunaka shuklla enemigo nishkata charinkuna
omniASR_LLM_1B	Chapter8_172_172.wav	Ideología de género nishka!	ideología de género nishka
omniASR_LLM_1B	Chapter8_173_173.wav	Shinaka kay alli ñakcharishka warmika curapamanchu kunanka rishka, ima nishpaka paypak iglesiamanta pastorka, Manuela paypa ushita salvashkamanta, chikanyarishpa sakirikpi yari.	shinaka kay ali ñakcharishka warmika kurapamanchu kunanka rishka ima nishpaka paypak iglesiamanta pastorka ari manuela paypa ushita salvashkamantak shikanyarishpa sakirikpi ari
omniASR_LLM_1B	Chapter8_175_175.wav	Warmipash, curapash, kallpa kallpalla yachana wasiman rinakun.	warmipash kurapash kallpa kallpalla yachana wasiman rinakun
omniASR_LLM_1B	Chapter8_17_17.wav	Ñuka tomatekunata rikupay.	ñuka tumatakunata rikupay
omniASR_LLM_1B	Chapter8_182_182.wav	Chay huchakunaka mana kay cristiana yachana wasipika kayta ushanchu.	chay juchakunaka mana kay cristiano yachana wasipika kayta ushanllu
omniASR_LLM_1B	Chapter8_189_189.wav	Kutin, yachana wasi cristiana kashkamantaka, kayka yachana wasika tukuypakmi kan.	kutin yachana wasi cristiana kashkamantaka kayka yachana wasika tukuypakmi kan
omniASR_LLM_1B	Chapter8_18_18.wav	Zanahoriakunapash kuyayllakunami.	zanahoriakunatapash puyayllakunami
omniASR_LLM_1B	Chapter8_190_190.wav	Estadoka laico nishkami kan.	estadoka layco nishkami kan
omniASR_LLM_1B	Chapter8_191_191.wav	Mana cristiano, budista, musulmán kanchu.	mana cristiano budista musulmán kanchu
omniASR_LLM_1B	Chapter8_192_192.wav	Shuk estado laicomi kan.	shuk estado laykumi kan
omniASR_LLM_1B	Chapter8_193_193.wav	Ateo ninkapak munanki.	atiwan ninkapak munanki
omniASR_LLM_1B	Chapter8_194_194.wav	Mana, tayta cura.	mana tayta kura
omniASR_LLM_1B	Chapter8_197_197.wav	Laico nikuyka, tukuy yuyaykuna, tukuy krikkuna tiyanalla, mana maykanpash yallishkachu sakirin.	layco nijuyka tukuy yuyaykuna tukuy creekuna tiyanasha mana mayjanpash yalishkachu sakirin
omniASR_LLM_1B	Chapter8_198_198.wav	Sexualidadmanta yachachikka ayllukunapa responsabilidadmi kana.	seksualidadmanta yachachika ayllukunapa responsabilidadmi kana
omniASR_LLM_1B	Chapter8_201_201.wav	Yachachina wasipi educación sexualta charishpa, mana chichu wawa warmikunata charinchikmanchu.	yachachina wasipi educación sexualta charishpa mana chichu wawa warmikunata charinchinmanchu
omniASR_LLM_1B	Chapter8_204_204.wav	Estadoka yanapanami kan kay sexualidadmanta yachachiykunapika.	estadoka yanapanami kan kay seksualidadmanta yachachikunapika
omniASR_LLM_1B	Chapter8_205_205.wav	Ñuka, ñuka fiscalíapi shuk huchachiyta churakrinimi.	ñuka ñuka fiscaliapi shuk cuchachita churakrinimi
omniASR_LLM_1B	Chapter8_212_212.wav	Na kakpika, shuk tayta cura shamun shinashpa.	na kakpika shuk tayta kura shamun shinashpa
omniASR_LLM_1B	Chapter8_213_213.wav	Respetashun mashi.	respitashumashi
omniASR_LLM_1B	Chapter8_215_215.wav	Kay Jaboneropak ayllullaktapika tukuyllami riksinchik.	kay jaboneropak ayllu llaktapika tukuyllami riksinchik
omniASR_LLM_1B	Chapter8_217_217.wav	Shinapash imashina, maypi, mashnatak valinyari chayka?	shinapash imashina maypi mashnata valinyari chaykan
omniASR_LLM_1B	Chapter8_221_221.wav	Shuk doctorta tapukrini.	shuk dukturta tapukrini
omniASR_LLM_1B	Chapter8_222_222.wav	Matildakuta sarampiónta kukpi hampirka chay doctorta maskakrini.	matildagota sarampiontakukpi jampirka chay doctorta maskagrini
omniASR_LLM_1B	Chapter8_223_223.wav	Yanapaway, virgen mama.	yanapawaypirki mama
omniASR_LLM_1B	Chapter8_225_225.wav	Kanllami yachanki, yanapaway, virgen mama.	kan llami yachanki yanapaway birhinmama
omniASR_LLM_1B	Chapter8_226_226.wav	Jaboneropak ayllullaktapi	jaboneropak ayllullak tapik
omniASR_LLM_1B	Chapter8_227_227.wav	Pandemiamanta rimaykuna	pandemiamanta rimaykuna
omniASR_LLM_1B	Chapter8_22_22.wav	Tomateta karaway.	tomoteta karaguay
omniASR_LLM_1B	Chapter8_25_25.wav	Shuk wasipi cebollakunata charikpika, rantika papakunata kuyta ushanchik.	shuk wasipi cebollakunata charikpika rantika papakunata kuyta ushanchik
omniASR_LLM_1B	Chapter8_2_2.wav	Pandemia hawapi, yaku huntashpapash llakichimurkami.	pandemia jawapi yaku jundashpapash llakichimurkami
omniASR_LLM_1B	Chapter8_32_32.wav	Nima moneda nima papel nishkakuna.	nima moneda nima papel nishkakuna
omniASR_LLM_1B	Chapter8_36_36.wav	Shinami kan, Gumersinda.	shinami kanku mercinda
omniASR_LLM_1B	Chapter8_37_37.wav	Ñuka kumari Martaka kunankaman yapa llaki llakillami kawsakun.	ñukakumari martaka kunankaman yapa llaki llakillami kawsakun
omniASR_LLM_1B	Chapter8_38_38.wav	Apolonio, paypa kusaka, ñami wichkay tukushka.	apoloño paypa kusaka ñami wichaytukushka
omniASR_LLM_1B	Chapter8_39_39.wav	Shinapash, paypa ushikuka, violay tukushka wiksayuk chay runamanta, chaymanta puñuytapash mana ushaymi kawsakun.	shinapash paypa ushiguka violay tukushka wiksayu chay runamanta chaymanta puñuytapash mana ushaymi kawsakun
omniASR_LLM_1B	Chapter8_41_41.wav	Marta, tukuylla warmikuna kaypi kashpa, maypi kashpapash ruraytallatak paktachiy.	marta tukuylla warmikuna kaypi kashpa maypi kashpapash ruraytallata paktachin
omniASR_LLM_1B	Chapter8_42_42.wav	Matildakuka wawarakmari.	matildaguka wawaramari
omniASR_LLM_1B	Chapter8_53_53.wav	Tayta Dios, pachakamak.	tayta dios pachakamak
omniASR_LLM_1B	Chapter8_56_56.wav	Chaykunaka curakuna, pastorkuna nin.	chaykunaka kurakuna pastorkuna nin
omniASR_LLM_1B	Chapter8_61_61.wav	Papa warmi kakpika abortoka ña leymi kanman.	papa warmi kakpika abortoka ña leymi kanman
omniASR_LLM_1B	Chapter8_63_63.wav	Ñuka Matildita ushikuka yachaytapash na yachanchu paypa wiksapi ima pasakukta.	ñuka matildita ushikuka yachaytapash na yachanchu paypak viksapi ima pasajukta
omniASR_LLM_1B	Chapter8_64_64.wav	Lanzakun, mana alli kanchu.	lanzajo mana alli kanchu
omniASR_LLM_1B	Chapter8_65_65.wav	Antsikarin chay waklli runa Apolonioka mana kimirinkachu tawka watakunapi.	ansikarin chay waklli runa apoloñoka mana kimirinkachu tawka watakunapi
omniASR_LLM_1B	Chapter8_66_66.wav	Alcaldesa mashika paktachirkami.	alcaldesa mashika paktachirkami
omniASR_LLM_1B	Chapter8_67_67.wav	Ministerio de Educación ukuman rirka, chaypika tarirkami sexualidad nishkamanta yachachinkapak shuk autorización pankata.	ministerio de educación ukuman rirka chaypika tarirkami seksualidad nishkamanta yachachinkapa shuk autorisación pankata
omniASR_LLM_1B	Chapter8_6_6.wav	Alcaldíaka mikuna bolsakunawan, enlatadokuna, arroz, poroto, mishki, wawakunaman ñuñu.	alcaldiaka mikuna bolsakunawan enlatadokuna arroz poroto mishki wawakunaman ñuñun
omniASR_LLM_1B	Chapter8_72_72.wav	Rikushun, rikushun, kan, Teresita.	rikushun rikushun kan terasita
omniASR_LLM_1B	Chapter8_73_73.wav	Pichulami kan.	pichulami kan
omniASR_LLM_1B	Chapter8_74_74.wav	Mana mana, wawa, mana pichula kanchu.	mana mana wawa mana pichula kanchu
omniASR_LLM_1B	Chapter8_77_77.wav	Ni urpi, ni pishku, ni paloma.	ni urpi ni pishku ni paloma
omniASR_LLM_1B	Chapter8_80_80.wav	Chepita, yachachik!	chapita yachachik
omniASR_LLM_1B	Chapter8_82_82.wav	Nima chepita ni chuchita.	nima chapita ni chuchita
omniASR_LLM_1B	Chapter8_8_8.wav	Municipio bonokunata kushkapash allipachami kashka.	municipio bonokunata kushkapash allipachami kashka
omniASR_LLM_1B	Chapter8_94_94.wav	Yachachik, chay partekunaka mapami kan.	yachachi chay partikunaka mapami kan
omniASR_LLM_1B	Chapter9_100_100.wav	Ishkay waranka dólar kullkikuna?	ishkay waranka dolar kullkikuna
omniASR_LLM_1B	Chapter9_103_103.wav	Limosna hatun kakpika santopash mana krinllachu.	limosna jatun kakpika santupash mana creenllachu
omniASR_LLM_1B	Chapter9_104_104.wav	Chay runakunaka mineríaka allimi ninmi.	chay runakunaka mineriaka alimi ninmi
omniASR_LLM_1B	Chapter9_106_106.wav	Tukuy minami mapayachin, sachakunata, yakukunata llakichin.	tukuy minami mapayachin sachakunata yakukunata llakichin
omniASR_LLM_1B	Chapter9_10_10.wav	Jaboneropak aylliullaktapi	jaboneropak ayllu llaktapi
omniASR_LLM_1B	Chapter9_111_111.wav	Kay minapika ushashka allpata llukchishpa hatun utuhukunatami ruranka.	kay minapika ushashka allpata llukchishpa jatun utujukunatami ruranka
omniASR_LLM_1B	Chapter9_114_114.wav	Tukuy kurita españolkuna apashpa rishka, chaymantaka ñukanchikmanka espejota shinalla sakishka mana yari.	tukuy kurita españolkunash apashpa rishka chaymantaka ñukanchikmanka espejotashnalla sakishka mana yari
omniASR_LLM_1B	Chapter9_117_117.wav	Chay runakunapa kullkiwanka radiota shinchiyachiyta ushanchik.	chay runakunapak kullkiwanka radiota shinchi yachita ushanchik
omniASR_LLM_1B	Chapter9_118_118.wav	Pandemia tiyashka pachakunapika chay kullkiwan kawsayta ushanchikmari.	pandemia tiyashka pachakunapika chay kullkiwan kawsayta ushanchimari
omniASR_LLM_1B	Chapter9_11_11.wav	Pandemiamanta rimaykuna	pandemiamanta rimaykuna
omniASR_LLM_1B	Chapter9_120_120.wav	Lenteja platomanta, ñukanchikpa dignidadta sakishunchu?	lenteja platomanta ñukanchipa dignidadta sakishunchu
omniASR_LLM_1B	Chapter9_121_121.wav	Halakuna, ishkay waranka lentejakuna mari kan, yuyariychik.	jalakuna ishkay waranka lentejakuna markan yuyarichin
omniASR_LLM_1B	Chapter9_124_124.wav	Allichu kanki, Matildaku.	alichu kanki matildago
omniASR_LLM_1B	Chapter9_12_12.wav	Iskun capítulo	iskun capitulo
omniASR_LLM_1B	Chapter9_131_131.wav	Kanka, Marta, ama krinkichu chay síndrome post aborto nishka rimaykunataka.	kanka marto ama crinkichu chay síndrome poza aborto nishka rimaykunataka
omniASR_LLM_1B	Chapter9_135_135.wav	Mana kashpaka, tayta Dios llakichinka kutinka ama wawata tariy ushachun.	mana kashpaka tayta dios llakichinka kutinka ama wawata tari ushachu
omniASR_LLM_1B	Chapter9_136_136.wav	Ama chaykunata krinkichu, Marta.	ama chaykunata crinkichu marta
omniASR_LLM_1B	Chapter9_138_138.wav	Allimi kanki, Matildaku.	alimikanki matildago
omniASR_LLM_1B	Chapter9_140_140.wav	Kikin, Martaka.	kikin martaka
omniASR_LLM_1B	Chapter9_144_144.wav	Pashi hampik, tayta Dios alli kawsayta karapachun.	pashi jambek tayta dios alli kawsayta karapachun
omniASR_LLM_1B	Chapter9_146_146.wav	Matildaku yachana wasiman tikranka, kushilla kankapak.	matildago yachaynana wasiman tigranga kushilla kankapa
omniASR_LLM_1B	Chapter9_147_147.wav	Marta, kunkakunimi.	marta kungakunimi
omniASR_LLM_1B	Chapter9_154_154.wav	A ver, shinaka, mashi Fredy, sumak kawsay uyachik antata pushak.	abershinaka mashi fredy sumak kawsay uyachik antatapushan
omniASR_LLM_1B	Chapter9_160_160.wav	Kikinpa empresaka ñukanchikpak mayukunata cianurowan nishka venenowan wakllichikrinmi.	kikinpa empresaka ñukanchikpa mayukunata siano ruwan nishka venenowan wakllichikrin
omniASR_LLM_1B	Chapter9_161_161.wav	Chay mayukunapika runa ayllullaktakunami ladolla kawsan.	chay mayukunapika runa ayllu llaktakunami ladulla kawsan
omniASR_LLM_1B	Chapter9_167_167.wav	Shinapash kikinpash indiomi kanki.	shinapash kikinpash indiomi kanki
omniASR_LLM_1B	Chapter9_173_173.wav	Chapurishkakuna kanchik runamanta, yanamanta, yurakkunamantapash, chinokunamantapash.	chapurishkakuna kanchik runamanta yanamanta yurakunamantapash chinukunamantapash
omniASR_LLM_1B	Chapter9_174_174.wav	Arrozta mangowan chapushkashina, fanesca mikunakunashina.	arrozta mangowan chapushka shina paneska mikunakunashna
omniASR_LLM_1B	Chapter9_175_175.wav	Pero chaytaka mana rimanakunchikchu.	pero chaytaka mana rimanajunchichu
