audio_file	transcription
Chapter8_56_56.wav	Chaykunaka curakuna, pastorkuna nin.
Chapter8_105_105.wav	Niy, ullu, raka.
Chapter8_51_51.wav	Hucha?
Chapter8_58_58.wav	Maykan mana aparikpika mana imapash llashakyanchu.
Chapter8_133_133.wav	Ashtawankarin kuyarishpa llakirishpa ñukanchik aychakuna tuparikpika allimi kan.
Chapter8_67_67.wav	Ministerio de Educación ukuman rirka, chaypika tarirkami sexualidad nishkamanta yachachinkapak shuk autorización pankata.
Chapter8_93_93.wav	Kay yuyaykunawan kawsanami kanchik, kay shimikunata ninallami kanchik, wawakuna.
Chapter8_134_134.wav	May allimi kan.
Chapter8_94_94.wav	Yachachik, chay partekunaka mapami kan.
Chapter8_60_60.wav	Nachu chay takita uyashkanki?
Chapter8_34_34.wav	Shinapash pipash mana yarkayka sakirinchu kariyan.
Chapter8_160_160.wav	Na chayllaka, tayta cura.
Chapter8_194_194.wav	Mana, tayta cura.
Chapter8_33_33.wav	Chaymantami mikunakunata rantimanta kararin kariyan.
Chapter8_158_158.wav	Kari wawakunata warmikuna tukuyta ushankichikmi ninmi.
Chapter8_193_193.wav	Ateo ninkapak munanki.
Chapter8_167_167.wav	Ari, haku haku, tayta cura.
Chapter8_151_151.wav	Pandemiatapash yalli, tayta Dios ninanta tamyata kachamushkatapash yallimi.
Chapter8_169_169.wav	Católico mashikuna, evangélico mashikunawan mana mashiyarishkakunachu.
Chapter8_156_156.wav	Ideología de género.
Chapter8_216_216.wav	Shulluna.
Chapter8_211_211.wav	Internetpipash umachishpa apankapak munanllami.
Chapter8_227_227.wav	Pandemiamanta rimaykuna
Chapter8_218_218.wav	Ñuka wawaka mana chichu katiyta ushanchu.
Chapter8_220_220.wav	Shinapash, imatak rurasha.
Chapter8_221_221.wav	Shuk doctorta tapukrini.
Chapter8_226_226.wav	Jaboneropak ayllullaktapi
Chapter8_219_219.wav	Ninan llakiyapashkami kanchik.
Chapter8_210_210.wav	Shina, wawakuna wiñakpika, maykanpash llulla alli shimikunawanpash umachinkunallami kan.
Chapter8_217_217.wav	Shinapash imashina, maypi, mashnatak valinyari chayka?
Chapter8_204_204.wav	Estadoka yanapanami kan kay sexualidadmanta yachachiykunapika.
Chapter8_203_203.wav	Kayka tukuykunapa llakishinami kan.
Chapter8_202_202.wav	Violaciónkuna, shinallatak mana warmikunata yapa makaykuna tiyanmanchu.
Chapter8_205_205.wav	Ñuka, ñuka fiscalíapi shuk huchachiyta churakrinimi.
Chapter8_174_174.wav	Rikuychik.
Chapter8_180_180.wav	Ama yapata kimiriychu.
Chapter8_20_20.wav	Ñukanchik wasipi tarpushkakunaka ashtakata pukushka.
Chapter8_187_187.wav	Nimapash na allitaka mana rikushkanichu.
Chapter8_18_18.wav	Zanahoriakunapash kuyayllakunami.
Chapter8_173_173.wav	Shinaka kay alli ñakcharishka warmika curapamanchu kunanka rishka, ima nishpaka paypak iglesiamanta pastorka, Manuela paypa ushita salvashkamanta, chikanyarishpa sakirikpi yari.
Chapter8_27_27.wav	Ñuka llaktapi shina kawsarin.
Chapter8_9_9.wav	Shinapash, ashtaka mutsurishkakunaka tiyanrakmi.
Chapter8_145_145.wav	Yachakuk wawakunaka kushillami kan kay yachaykunawanka.
Chapter8_11_11.wav	Jaboneropak ayllullaktapi
Chapter8_142_142.wav	Nimata mana manchashpa, nimata mana pakashpa.
Chapter8_7_7.wav	Warmi mamakuna wipalakunata churashpa mikunakunawan yanapariyka allimi karka.
Chapter8_29_29.wav	Ranti rantimi kan.
Chapter8_16_16.wav	Haw.
Chapter8_189_189.wav	Kutin, yachana wasi cristiana kashkamantaka, kayka yachana wasika tukuypakmi kan.
Chapter8_129_129.wav	Chaypimi kari warmi tuparishpa kari warmi kuyanakushpa chaypimi raka ullu tuparin, nachu?
Chapter8_42_42.wav	Matildakuka wawarakmari.
Chapter8_89_89.wav	Yachachik, yachachik, chay shimikunata wasipi nikpika, uy, ñuka hatun mamaka rinrita aysawanka.
Chapter8_116_116.wav	Biologíamanta yachachikka sexualidad nishkamantapash yachachikunmi.
Chapter8_45_45.wav	Ima nishpatak shuk violadorpa, paypa taytapallatak wawata charichun sakikrinki?
Chapter8_111_111.wav	Bullying nishkata rurakpi, chaymi ñukanchik yuyayta wakllichin, wawakuna.
Chapter8_73_73.wav	Pichulami kan.
Chapter8_118_118.wav	Yachankichik kankuna.
Chapter8_87_87.wav	Ullu ninallami kan.
Chapter8_127_127.wav	Wawakuna, wawakuna, ña wiñarishpaka karikuna warmikuna, kuyarinchik, kuchuyanakunchik wawakuna.
Chapter8_80_80.wav	Chepita, yachachik!
Chapter8_74_74.wav	Mana mana, wawa, mana pichula kanchu.
Chapter8_120_120.wav	Yachachik, ña yachanchikmi.
Chapter8_6_6.wav	Alcaldíaka mikuna bolsakunawan, enlatadokuna, arroz, poroto, mishki, wawakunaman ñuñu.
Chapter8_28_28.wav	Chaymi makipurarina kanchik.
Chapter8_143_143.wav	Yachachikka kashnami nin.
Chapter8_17_17.wav	Ñuka tomatekunata rikupay.
Chapter8_188_188.wav	Ñukataka ama shina niychu.
Chapter8_144_144.wav	Tanta tantapa, ullu ullupa.
Chapter8_1_1.wav	Llakikunaka mana paykunalla shamun ninchu.
Chapter8_10_10.wav	Chaytaka mana ucha paktachiy ushanllachu.
Chapter8_172_172.wav	Ideología de género nishka!
Chapter8_186_186.wav	Yachachiktapash uyashkani.
Chapter8_19_19.wav	Rikunimi.
Chapter8_26_26.wav	Shinami tukuylla tukuyta chariy ushanchik.
Chapter8_8_8.wav	Municipio bonokunata kushkapash allipachami kashka.
Chapter8_181_181.wav	Mana tushunakunchikchu.
Chapter8_175_175.wav	Warmipash, curapash, kallpa kallpalla yachana wasiman rinakun.
Chapter8_21_21.wav	Puchuytapash puchunmi.
Chapter8_75_75.wav	Urpi, pishkuku!
Chapter8_81_81.wav	Mana, wawa, mana.
Chapter8_121_121.wav	Imapatak chayka kan?
Chapter8_119_119.wav	Pakalla uyankapak rirkani.
Chapter8_86_86.wav	Raka ninallami kan.
Chapter8_72_72.wav	Rikushun, rikushun, kan, Teresita.
Chapter8_126_126.wav	Yachachik, imapatak ashtawan kanka?
Chapter8_44_44.wav	Imata ruranyari.
Chapter8_110_110.wav	Shuk mana riksishka ñukanchikta waktasha nikpimi chaymi ñukanchik aychata wakllichin.
Chapter8_43_43.wav	Chunka ishkay watatalla charin.
Chapter8_128_128.wav	Pakta pakta ña hatunyashpaka ukllarinchik, nachu?
Chapter8_88_88.wav	Tukuy ñukanchik aychataka kuyaywanmi nina kanchik, llakiywanmi nina kanchik.
Chapter8_117_117.wav	Ñukaka.
Chapter8_198_198.wav	Sexualidadmanta yachachikka ayllukunapa responsabilidadmi kana.
Chapter8_153_153.wav	Yachana wasipi mayman ñukanchik wawakuna rin.
Chapter8_38_38.wav	Apolonio, paypa kusaka, ñami wichkay tukushka.
Chapter8_154_154.wav	Kanpa wawakunaka mana, kanka mana wawataka charinki yanichu.
Chapter8_36_36.wav	Shinami kan, Gumersinda.
Chapter8_196_196.wav	Payka chuskutalla charin.
Chapter8_162_162.wav	Takarichunpash yachachikun.
Chapter8_31_31.wav	Ñawpaka ayllullaktakunapi mana kullkita charinchikchu kariyan.
Chapter8_165_165.wav	Kunanllatak yachana wasi pushakman, haku!
Chapter8_191_191.wav	Mana cristiano, budista, musulmán kanchu.
Chapter8_131_131.wav	Mana, wawa.
Chapter8_91_91.wav	Kanpa hatun mamitaka, shuk tayta mamakunapash ñawpa yuyaywan yuyashpami shina ninkakuna, rinrinta uy aysanata ninkakuna.
Chapter8_65_65.wav	Antsikarin chay waklli runa Apolonioka mana kimirinkachu tawka watakunapi.
Chapter8_136_136.wav	Chaypimi violación nishka tukun.
Chapter8_62_62.wav	Na yachanichu, mashi, na yachanichu, pantarishkami kani.
Chapter8_96_96.wav	Mana mapachu kan.
Chapter8_109_109.wav	Mana, wawa, mana, ñukanchikpaka aychataka kuyanami kanchik llakinami kanchik.
Chapter8_100_100.wav	A ver, niy.
Chapter8_54_54.wav	Maypitak nirka?
Chapter8_107_107.wav	Ullu.
Chapter8_98_98.wav	Chaykuna, kikin nishkakuna.
Chapter8_138_138.wav	Kankunaka mana sakinachu kankichik.
Chapter8_53_53.wav	Tayta Dios, pachakamak.
Chapter8_30_30.wav	Mikunakunata rantimanta kararina.
Chapter8_190_190.wav	Estadoka laico nishkami kan.
Chapter8_164_164.wav	Chayka yapatami rurakun.
Chapter8_37_37.wav	Ñuka kumari Martaka kunankaman yapa llaki llakillami kawsakun.
Chapter8_163_163.wav	Chayka, chayka, kikin ña yachanki.
Chapter8_197_197.wav	Laico nikuyka, tukuy yuyaykuna, tukuy krikkuna tiyanalla, mana maykanpash yallishkachu sakirin.
Chapter8_155_155.wav	Yachana wasipi yachachinakun ideología de género nishkata.
Chapter8_199_199.wav	Mana shinachu, mashi.
Chapter8_39_39.wav	Shinapash, paypa ushikuka, violay tukushka wiksayuk chay runamanta, chaymanta puñuytapash mana ushaymi kawsakun.
Chapter8_152_152.wav	Imatak kan ñuka ushi?
Chapter8_106_106.wav	Niy.
Chapter8_99_99.wav	Imatatak nikuni ñuka?
Chapter8_52_52.wav	Pitak ninyari?
Chapter8_139_139.wav	Allita rikuychik, allita uyaychik.
Chapter8_101_101.wav	Imatatak ñuka nikuni?
Chapter8_55_55.wav	Ima pachatak nirka?
Chapter8_137_137.wav	Kanpak aychata mana pi kuchuyachun sakikpika chaytaka violación nishkami kan.
Chapter8_97_97.wav	Imatatak mapa nikunki.
Chapter8_108_108.wav	Raka.
Chapter8_63_63.wav	Ñuka Matildita ushikuka yachaytapash na yachanchu paypa wiksapi ima pasakukta.
Chapter8_130_130.wav	Chayka nachu waklli, yachachik?
Chapter8_64_64.wav	Lanzakun, mana alli kanchu.
Chapter8_90_90.wav	Mana, wawa.
Chapter8_212_212.wav	Na kakpika, shuk tayta cura shamun shinashpa.
Chapter8_215_215.wav	Kay Jaboneropak ayllullaktapika tukuyllami riksinchik.
Chapter8_223_223.wav	Yanapaway, virgen mama.
Chapter8_224_224.wav	Kanmi warmi kanki.
Chapter8_225_225.wav	Kanllami yachanki, yanapaway, virgen mama.
Chapter8_222_222.wav	Matildakuta sarampiónta kukpi hampirka chay doctorta maskakrini.
Chapter8_214_214.wav	Ama makanakuylla kawsashpapash alli kawsaymanta rimay, tayta cura.
Chapter8_213_213.wav	Respetashun mashi.
Chapter8_209_209.wav	Ayllullaktakunapika nimata kashna rimariykunamanta mana yachachinchu kari wawakunaman warmi wawakunamanpash.
Chapter8_200_200.wav	Ayllukunapash, yachana wasipipash yachachinami kanchik.
Chapter8_207_207.wav	Imatapash shinakriylla.
Chapter8_206_206.wav	Ñukapash.
Chapter8_201_201.wav	Yachachina wasipi educación sexualta charishpa, mana chichu wawa warmikunata charinchikmanchu.
Chapter8_208_208.wav	Shinapash kikinka yachanki.
Chapter8_46_46.wav	Chaytaka na, chaytaka na munanichu, na na na.
Chapter8_79_79.wav	Karikunaka ullutami charinkuna.
Chapter8_112_112.wav	Shinapish, shuktak mana riksishkakuna ñukanchikpaman kuchuyakpi ñukanchik rakata, ulluta hapisha nikpimi, chaymi ñukanchikta llakichin, wawakuna.
Chapter8_41_41.wav	Marta, tukuylla warmikuna kaypi kashpa, maypi kashpapash ruraytallatak paktachiy.
Chapter8_115_115.wav	Yachana wasipika tukuylla wawakunami kushi kushi purinakun.
Chapter8_83_83.wav	Warmikunaka raka shutitami charinchik.
Chapter8_77_77.wav	Ni urpi, ni pishku, ni paloma.
Chapter8_123_123.wav	Shinapash kallarinkapakka, yaku ishpankapakmi kan.
Chapter8_48_48.wav	Imatak niwankiyari, mashi.
Chapter8_70_70.wav	Rikushun, rikushun kunanka.
Chapter8_84_84.wav	Karikunaka ullutami charinkuna.
Chapter8_124_124.wav	Chaytaka allimi yachankichik kankuna, wawakuna.
Chapter8_184_184.wav	Ima?
Chapter8_170_170.wav	Shinapash kunanka, paykunaka, shuklla enemigo nishkata charinkuna.
Chapter8_24_24.wav	Ñuka hatun mamaka chaytallatak shinan karyan.
Chapter8_177_177.wav	Ñukanchik wawakunawanka ama satiriychikchu.
Chapter8_183_183.wav	Tayta cura, na yachani ima huchakunamanta rimanki.
Chapter8_148_148.wav	Tayta cura.
Chapter8_23_23.wav	Rantika zanahoriata karasha.
Chapter8_141_141.wav	Yachakunalla shimiwan yachachin.
Chapter8_4_4.wav	Shinapash yarkayka mana rishkachu.
Chapter8_15_15.wav	Doña Gumersinda.
Chapter8_3_3.wav	Yakukuna urayakushpa rishkami.
Chapter8_146_146.wav	Mana wasipika kaykunamantaka rimashkakunachu.
Chapter8_12_12.wav	Pandemiamanta rimaykuna
Chapter8_179_179.wav	Karulla churariy.
Chapter8_85_85.wav	Mana pinkanachu kanchik.
Chapter8_71_71.wav	Imatatak karikunaka charin?
Chapter8_125_125.wav	Kankunaka ñami hatun kankichik, wawakuna.
Chapter8_76_76.wav	Mana, wawa, mana.
Chapter8_82_82.wav	Nima chepita ni chuchita.
Chapter8_49_49.wav	Llukchiy niwanki?
Chapter8_122_122.wav	Willaway.
Chapter8_40_40.wav	Imata shinashayari, mashi, imata shinasha, maytapash mari yuyakuni.
Chapter8_114_114.wav	Chaytaka kankunaka mana sakinachu kankichik, wawakuna.
Chapter8_47_47.wav	Allimi kanka, kay chichu kayta mana katichishpa.
Chapter8_113_113.wav	Chaymi mana alli ñukanchik aychata yuyayta unkuchin, wawakuna.
Chapter8_78_78.wav	Ullu shutimi kan.
Chapter8_147_147.wav	Shinapash kay alli ñakcharishka warmika mana yapa kushillachu.
Chapter8_2_2.wav	Pandemia hawapi, yaku huntashpapash llakichimurkami.
Chapter8_178_178.wav	Shuyay, mashi.
Chapter8_13_13.wav	Pusak capítulo
Chapter8_5_5.wav	Ñukanchikka mankakunawan.
Chapter8_140_140.wav	Pipash ama kuchuyachun, hamuktankichikchu, wawakuna?
Chapter8_14_14.wav	Tanta tantapa ullu ullupa
Chapter8_182_182.wav	Chay huchakunaka mana kay cristiana yachana wasipika kayta ushanchu.
Chapter8_176_176.wav	Mana sakishunchu.
Chapter8_22_22.wav	Tomateta karaway.
Chapter8_149_149.wav	Imatak ninki.
Chapter8_171_171.wav	Kayka kanmi.
Chapter8_185_185.wav	Ñuka rikushkani killkashkakunata.
Chapter8_25_25.wav	Shuk wasipi cebollakunata charikpika, rantika papakunata kuyta ushanchik.
